Song Title,Artist,Album,Year released,File size,Song Duration,Filename,Genre,File extension,Bitrate (kbps),Sample Rate (Hz),File size (bytes),Song duration (seconds),Play count,Rating,Added to library on (timestamp),Added to library on (epoch),Composer,Comment
She Works Out Too Much,MGMT,Little Dark Age,2018,11.38 MB,"4 minutes, 38 seconds",iPod_Control/Music/F35/SGVW.mp3,Alternative,MP3,320,44100,11378182,278,0,No rating,2023-08-29 21:28:48 UTC,3776189328,,https://kingdom-leaks.com/
Little Dark Age,MGMT,Little Dark Age,2018,12.24 MB,5 minutes,iPod_Control/Music/F47/QCGM.mp3,Alternative,MP3,320,44100,12241254,300,0,No rating,2023-08-29 21:28:48 UTC,3776189328,,https://kingdom-leaks.com/
When You Die,MGMT,Little Dark Age,2018,10.80 MB,"4 minutes, 23 seconds",iPod_Control/Music/F28/GIVX.mp3,Alternative,MP3,320,44100,10798244,263,0,No rating,2023-08-29 21:28:48 UTC,3776189328,,https://kingdom-leaks.com/
Me and Michael,MGMT,Little Dark Age,2018,11.84 MB,"4 minutes, 49 seconds",iPod_Control/Music/F33/TNJH.mp3,Alternative,MP3,320,44100,11836876,289,0,No rating,2023-08-29 21:28:48 UTC,3776189328,,https://kingdom-leaks.com/
TSLAMP,MGMT,Little Dark Age,2018,11.04 MB,"4 minutes, 30 seconds",iPod_Control/Music/F06/DUPY.mp3,Alternative,MP3,320,44100,11042738,270,0,No rating,2023-08-29 21:28:48 UTC,3776189328,,https://kingdom-leaks.com/
James,MGMT,Little Dark Age,2018,9.53 MB,"3 minutes, 52 seconds",iPod_Control/Music/F19/HUFC.mp3,Alternative,MP3,320,44100,9529723,232,0,No rating,2023-08-29 21:28:48 UTC,3776189328,,https://kingdom-leaks.com/
Days That Got Away,MGMT,Little Dark Age,2018,11.62 MB,"4 minutes, 44 seconds",iPod_Control/Music/F37/VYME.mp3,Alternative,MP3,320,44100,11624770,284,0,No rating,2023-08-29 21:28:48 UTC,3776189328,,https://kingdom-leaks.com/
One Thing Left to Try,MGMT,Little Dark Age,2018,10.66 MB,"4 minutes, 20 seconds",iPod_Control/Music/F29/KKTY.mp3,Alternative,MP3,320,44100,10656155,260,0,No rating,2023-08-29 21:28:48 UTC,3776189328,,https://kingdom-leaks.com/
When You're Small,MGMT,Little Dark Age,2018,8.68 MB,"3 minutes, 30 seconds",iPod_Control/Music/F33/QJIA.mp3,Alternative,MP3,320,44100,8678156,210,0,No rating,2023-08-29 21:28:48 UTC,3776189328,,https://kingdom-leaks.com/
Hand It Over,MGMT,Little Dark Age,2018,10.55 MB,"4 minutes, 17 seconds",iPod_Control/Music/F08/BMYP.mp3,Alternative,MP3,320,44100,10545379,257,0,No rating,2023-08-29 21:28:48 UTC,3776189328,,https://kingdom-leaks.com/
Alien Days,MGMT,MGMT,2013,10.93 MB,"5 minutes, 9 seconds",iPod_Control/Music/F41/ZDCG.mp3,Alt. Rock,MP3,281,44100,10926495,309,0,No rating,2023-08-29 21:28:55 UTC,3776189335,,
Cool Song No. 2,MGMT,MGMT,2013,8.55 MB,"4 minutes, 1 second",iPod_Control/Music/F37/JMKG.mp3,Alt. Rock,MP3,282,44100,8549095,241,0,No rating,2023-08-29 21:28:55 UTC,3776189335,,
Mystery Disease,MGMT,MGMT,2013,8.85 MB,"4 minutes, 8 seconds",iPod_Control/Music/F20/JWAQ.mp3,Alt. Rock,MP3,284,44100,8848194,248,0,No rating,2023-08-29 21:28:55 UTC,3776189335,,
Introspection,MGMT,MGMT,2013,8.87 MB,"4 minutes, 22 seconds",iPod_Control/Music/F17/KUBB.mp3,Alt. Rock,MP3,270,44100,8868283,262,0,No rating,2023-08-29 21:28:55 UTC,3776189335,,
Your Life is a Lie,MGMT,MGMT,2013,4.62 MB,"2 minutes, 6 seconds",iPod_Control/Music/F10/DCAQ.mp3,Alt. Rock,MP3,293,44100,4619078,126,0,No rating,2023-08-29 21:28:55 UTC,3776189335,,
A Good Sadness,MGMT,MGMT,2013,9.99 MB,"4 minutes, 48 seconds",iPod_Control/Music/F48/YKTR.mp3,Alt. Rock,MP3,276,44100,9985153,288,0,No rating,2023-08-29 21:28:55 UTC,3776189335,,
Astro-Mancy,MGMT,MGMT,2013,10.42 MB,"5 minutes, 11 seconds",iPod_Control/Music/F09/LQZK.mp3,Alt. Rock,MP3,267,44100,10424914,311,0,No rating,2023-08-29 21:28:55 UTC,3776189335,,
"I Love You Too, Death",MGMT,MGMT,2013,12.41 MB,"5 minutes, 50 seconds",iPod_Control/Music/F16/INBG.mp3,Alt. Rock,MP3,283,44100,12412696,350,0,No rating,2023-08-29 21:28:55 UTC,3776189335,,
Plenty of Girls in the Sea,MGMT,MGMT,2013,6.12 MB,"3 minutes, 4 seconds",iPod_Control/Music/F26/TZVZ.mp3,Alt. Rock,MP3,264,44100,6115758,184,0,No rating,2023-08-29 21:28:55 UTC,3776189335,,
An Orphan of Fortune,MGMT,MGMT,2013,10.60 MB,"5 minutes, 31 seconds",iPod_Control/Music/F12/OSVZ.mp3,Alt. Rock,MP3,255,44100,10602228,331,0,No rating,2023-08-29 21:28:55 UTC,3776189335,,
